subject,relation,prompt,position_mode,ablated_positions,band,condition,replicate,greedy_span,content_token,content_index,span_logp_clean,span_logp_cond,delta_span_logp,content_logp_clean,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Miles Davis,death_year,Miles Davis died in the year,subject_all,1 2,6-20,mean,0, 1991.,199,1,-3.8919,-6.9694,-3.0775,-0.5795,-2.7332,-2.1537,4,1,202,0.1122
Miles Davis,death_year,Miles Davis died in the year,subject_all,1 2,6-20,answer_lens,0, 1991.,199,1,-3.8919,-3.7283,0.1636,-0.5795,-0.5587,0.0208,1,0,199,0.002
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,jspace,0, jazz musician in the, jazz,0,-5.9058,-6.4148,-0.509,-2.4427,-2.9104,-0.4677,2,1, musician,0.0676
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,jspace_word,0, jazz musician in the, jazz,0,-5.9058,-6.3656,-0.4598,-2.4427,-2.9343,-0.4917,2,1, musician,0.0745
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,random,0, jazz musician in the, jazz,0,-5.9058,-5.9679,-0.0621,-2.4427,-2.4112,0.0315,1,0, jazz,0.0018
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,random,1, jazz musician in the, jazz,0,-5.9058,-5.9937,-0.0879,-2.4427,-2.5206,-0.078,1,0, jazz,0.0023
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,mean,0, jazz musician in the, jazz,0,-5.9058,-8.0279,-2.1221,-2.4427,-4.3389,-1.8962,3,1, teacher,0.6447
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-13,answer_lens,0, jazz musician in the, jazz,0,-5.9058,-6.1965,-0.2906,-2.4427,-2.6459,-0.2032,1,0, jazz,0.0169
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,jspace,0, jazz musician in the, jazz,0,-5.9058,-6.6835,-0.7777,-2.4427,-3.076,-0.6334,2,1, musician,0.0857
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,jspace_word,0, jazz musician in the, jazz,0,-5.9058,-6.4977,-0.5918,-2.4427,-3.0188,-0.5762,2,1, musician,0.1016
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,random,0, jazz musician in the, jazz,0,-5.9058,-5.8687,0.0372,-2.4427,-2.3872,0.0555,1,0, jazz,0.0052
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,random,1, jazz musician in the, jazz,0,-5.9058,-6.0928,-0.187,-2.4427,-2.6295,-0.1868,1,0, jazz,0.0056
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,mean,0, jazz musician in the, jazz,0,-5.9058,-8.1255,-2.2196,-2.4427,-4.3739,-1.9312,4,1, teacher,0.6332
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,9-17,answer_lens,0, jazz musician in the, jazz,0,-5.9058,-6.3036,-0.3977,-2.4427,-2.7299,-0.2873,1,0, jazz,0.0279
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,jspace,0, jazz musician in the, jazz,0,-5.9058,-6.7377,-0.8319,-2.4427,-2.9941,-0.5515,2,1, musician,0.1387
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,jspace_word,0, jazz musician in the, jazz,0,-5.9058,-6.9544,-1.0486,-2.4427,-3.3015,-0.8588,2,1, musician,0.157
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,random,0, jazz musician in the, jazz,0,-5.9058,-6.0561,-0.1503,-2.4427,-2.5591,-0.1164,2,1, musician,0.0256
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,random,1, jazz musician in the, jazz,0,-5.9058,-5.8077,0.0981,-2.4427,-2.3989,0.0438,1,0, jazz,0.0103
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,mean,0, jazz musician in the, jazz,0,-5.9058,-9.6907,-3.7849,-2.4427,-5.9666,-3.5239,60,1, teacher,1.253
Miles Davis,occupation,Miles Davis worked as a,subject_last,2,6-20,answer_lens,0, jazz musician in the, jazz,0,-5.9058,-6.7433,-0.8375,-2.4427,-3.1762,-0.7335,2,1, musician,0.1139
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-13,jspace,0, jazz musician in the, jazz,0,-5.9058,-6.2549,-0.3491,-2.4427,-2.6795,-0.2369,2,1, musician,0.059
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-13,jspace_word,0, jazz musician in the, jazz,0,-5.9058,-6.3896,-0.4837,-2.4427,-2.8229,-0.3802,2,1, musician,0.0665
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-13,random,0, jazz musician in the, jazz,0,-5.9058,-6.0128,-0.107,-2.4427,-2.4381,0.0045,1,0, jazz,0.0035
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-13,random,1, jazz musician in the, jazz,0,-5.9058,-5.8948,0.011,-2.4427,-2.4566,-0.0139,1,0, jazz,0.0033
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-13,mean,0, jazz musician in the, jazz,0,-5.9058,-8.2236,-2.3178,-2.4427,-4.3268,-1.8842,4,1, teacher,0.7235
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-13,answer_lens,0, jazz musician in the, jazz,0,-5.9058,-6.2325,-0.3267,-2.4427,-2.6576,-0.2149,1,0, jazz,0.0252
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-17,jspace,0, jazz musician in the, jazz,0,-5.9058,-6.5092,-0.6034,-2.4427,-2.8393,-0.3966,2,1, musician,0.0602
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-17,jspace_word,0, jazz musician in the, jazz,0,-5.9058,-6.6722,-0.7664,-2.4427,-2.8986,-0.4559,2,1, musician,0.0996
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-17,random,0, jazz musician in the, jazz,0,-5.9058,-5.9375,-0.0316,-2.4427,-2.4223,0.0204,1,0, jazz,0.0066
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-17,random,1, jazz musician in the, jazz,0,-5.9058,-5.7898,0.116,-2.4427,-2.3881,0.0546,1,0, jazz,0.0122
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-17,mean,0, jazz musician in the, jazz,0,-5.9058,-8.3034,-2.3975,-2.4427,-4.4385,-1.9959,5,1, teacher,0.7304
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,9-17,answer_lens,0, jazz musician in the, jazz,0,-5.9058,-6.3682,-0.4624,-2.4427,-2.7592,-0.3166,2,1, musician,0.045
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,6-20,jspace,0, jazz musician in the, jazz,0,-5.9058,-7.1009,-1.195,-2.4427,-3.3919,-0.9492,2,1, musician,0.1976
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,6-20,jspace_word,0, jazz musician in the, jazz,0,-5.9058,-6.7696,-0.8638,-2.4427,-3.4673,-1.0246,2,1, musician,0.229
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,6-20,random,0, jazz musician in the, jazz,0,-5.9058,-6.1901,-0.2842,-2.4427,-2.5675,-0.1249,1,0, jazz,0.0379
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,6-20,random,1, jazz musician in the, jazz,0,-5.9058,-5.8104,0.0954,-2.4427,-2.593,-0.1503,2,1, musician,0.0297
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,6-20,mean,0, jazz musician in the, jazz,0,-5.9058,-10.2299,-4.3241,-2.4427,-6.3241,-3.8815,86,1, teacher,1.4358
Miles Davis,occupation,Miles Davis worked as a,subject_all,1 2,6-20,answer_lens,0, jazz musician in the, jazz,0,-5.9058,-7.0275,-1.1217,-2.4427,-3.3289,-0.8863,2,1, musician,0.189
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,jspace,0, a jazz musician., jazz,1,-6.4635,-6.9193,-0.4558,-2.3622,-2.7034,-0.3412,1,0, jazz,0.018
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,jspace_word,0, a jazz musician., jazz,1,-6.4635,-6.8621,-0.3986,-2.3622,-2.6712,-0.309,1,0, jazz,0.0155
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,random,0, a jazz musician., jazz,1,-6.4635,-6.2441,0.2194,-2.3622,-2.1882,0.174,1,0, jazz,0.0026
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,random,1, a jazz musician., jazz,1,-6.4635,-6.4888,-0.0253,-2.3622,-2.4107,-0.0485,1,0, jazz,0.0012
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,mean,0, a jazz musician., jazz,1,-6.4635,-8.6662,-2.2027,-2.3622,-5.0331,-2.6709,26,1, ______,0.2397
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-13,answer_lens,0, a jazz musician., jazz,1,-6.4635,-6.764,-0.3005,-2.3622,-2.7692,-0.407,1,0, jazz,0.0126
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,jspace,0, a jazz musician., jazz,1,-6.4635,-6.8845,-0.421,-2.3622,-2.6837,-0.3216,1,0, jazz,0.03
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,jspace_word,0, a jazz musician., jazz,1,-6.4635,-7.3313,-0.8678,-2.3622,-3.0536,-0.6914,2,1, ______,0.0224
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,random,0, a jazz musician., jazz,1,-6.4635,-6.6346,-0.1711,-2.3622,-2.5292,-0.1671,1,0, jazz,0.0047
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,random,1, a jazz musician., jazz,1,-6.4635,-6.8306,-0.3671,-2.3622,-2.7278,-0.3657,1,0, jazz,0.0026
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,mean,0, a jazz musician., jazz,1,-6.4635,-8.5523,-2.0888,-2.3622,-5.1029,-2.7407,26,1, ______,0.27
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,9-17,answer_lens,0, a jazz musician., jazz,1,-6.4635,-7.0403,-0.5768,-2.3622,-2.9562,-0.594,1,0, jazz,0.0183
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,jspace,0, a jazz musician., jazz,1,-6.4635,-7.1452,-0.6817,-2.3622,-2.8678,-0.5056,2,1, ______,0.0429
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,jspace_word,0, a jazz musician., jazz,1,-6.4635,-8.5884,-2.1249,-2.3622,-4.2217,-1.8595,13,1,"

",0.0652
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,random,0, a jazz musician., jazz,1,-6.4635,-6.6694,-0.2058,-2.3622,-2.6001,-0.2379,1,0, jazz,0.0186
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,random,1, a jazz musician., jazz,1,-6.4635,-6.9591,-0.4956,-2.3622,-2.7613,-0.3991,1,0, jazz,0.0088
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,mean,0, a jazz musician., jazz,1,-6.4635,-10.4416,-3.9781,-2.3622,-6.8904,-4.5282,112,1, ______,0.3408
Miles Davis,profession_of,The profession of Miles Davis was,subject_last,5,6-20,answer_lens,0, a jazz musician., jazz,1,-6.4635,-7.6794,-1.2159,-2.3622,-3.4623,-1.1001,5,1, ______,0.0435
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-13,jspace,0, a jazz musician., jazz,1,-6.4635,-6.8127,-0.3492,-2.3622,-2.6321,-0.2699,1,0, jazz,0.0223
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-13,jspace_word,0, a jazz musician., jazz,1,-6.4635,-6.8891,-0.4255,-2.3622,-2.65,-0.2878,1,0, jazz,0.0206
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-13,random,0, a jazz musician., jazz,1,-6.4635,-6.7278,-0.2642,-2.3622,-2.5834,-0.2212,1,0, jazz,0.0021
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-13,random,1, a jazz musician., jazz,1,-6.4635,-6.5889,-0.1254,-2.3622,-2.5104,-0.1483,1,0, jazz,0.0011
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-13,mean,0, a jazz musician., jazz,1,-6.4635,-8.5077,-2.0442,-2.3622,-4.847,-2.4848,20,1, ______,0.2821
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-13,answer_lens,0, a jazz musician., jazz,1,-6.4635,-6.8532,-0.3897,-2.3622,-2.8078,-0.4457,1,0, jazz,0.0156
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-17,jspace,0, a jazz musician., jazz,1,-6.4635,-7.2456,-0.7821,-2.3622,-2.993,-0.6308,2,1, ______,0.0276
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-17,jspace_word,0, a jazz musician., jazz,1,-6.4635,-7.3767,-0.9132,-2.3622,-2.9953,-0.6331,2,1, ______,0.0313
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-17,random,0, a jazz musician., jazz,1,-6.4635,-6.4558,0.0077,-2.3622,-2.4705,-0.1084,1,0, jazz,0.0067
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-17,random,1, a jazz musician., jazz,1,-6.4635,-6.7045,-0.241,-2.3622,-2.6229,-0.2607,1,0, jazz,0.0041
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-17,mean,0, a jazz musician., jazz,1,-6.4635,-8.5565,-2.093,-2.3622,-4.9717,-2.6096,24,1, ______,0.2573
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,9-17,answer_lens,0, a jazz musician., jazz,1,-6.4635,-7.0738,-0.6103,-2.3622,-3.0064,-0.6442,1,0, jazz,0.0225
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,6-20,jspace,0, a jazz musician., jazz,1,-6.4635,-7.0829,-0.6194,-2.3622,-2.9766,-0.6145,2,1, ______,0.0997
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,6-20,jspace_word,0, a jazz musician., jazz,1,-6.4635,-8.3483,-1.8848,-2.3622,-4.2141,-1.8519,13,1, ______,0.1175
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,6-20,random,0, a jazz musician., jazz,1,-6.4635,-5.8652,0.5984,-2.3622,-2.033,0.3292,1,0, jazz,0.0376
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,6-20,random,1, a jazz musician., jazz,1,-6.4635,-6.9063,-0.4428,-2.3622,-2.7036,-0.3414,1,0, jazz,0.011
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,6-20,mean,0, a jazz musician., jazz,1,-6.4635,-10.2193,-3.7558,-2.3622,-6.6658,-4.3036,98,1, ______,0.4287
Miles Davis,profession_of,The profession of Miles Davis was,subject_all,4 5,6-20,answer_lens,0, a jazz musician., jazz,1,-6.4635,-7.6967,-1.2332,-2.3622,-3.4385,-1.0764,4,1, ______,0.0494
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,jspace,0, trumpet in the , trumpet,0,-3.4955,-4.0727,-0.5772,-0.3364,-0.7155,-0.3791,1,0, trumpet,0.125
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,jspace_word,0, trumpet in the , trumpet,0,-3.4955,-3.9289,-0.4334,-0.3364,-0.5764,-0.24,1,0, trumpet,0.068
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,random,0, trumpet in the , trumpet,0,-3.4955,-3.4981,-0.0026,-0.3364,-0.3343,0.002,1,0, trumpet,0.0031
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,random,1, trumpet in the , trumpet,0,-3.4955,-3.5078,-0.0123,-0.3364,-0.3256,0.0107,1,0, trumpet,0.001
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,mean,0, trumpet in the , trumpet,0,-3.4955,-5.4179,-1.9224,-0.3364,-2.0943,-1.7579,2,1, piano,1.1603
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-13,answer_lens,0, trumpet in the , trumpet,0,-3.4955,-3.7746,-0.2791,-0.3364,-0.5659,-0.2295,1,0, trumpet,0.0534
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,jspace,0, trumpet in the , trumpet,0,-3.4955,-4.2319,-0.7364,-0.3364,-0.8702,-0.5338,1,0, trumpet,0.2032
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,jspace_word,0, trumpet in the , trumpet,0,-3.4955,-4.2141,-0.7186,-0.3364,-0.8581,-0.5218,1,0, trumpet,0.2053
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,random,0, trumpet in the , trumpet,0,-3.4955,-3.4858,0.0097,-0.3364,-0.3558,-0.0194,1,0, trumpet,0.0055
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,random,1, trumpet in the , trumpet,0,-3.4955,-3.4539,0.0416,-0.3364,-0.348,-0.0117,1,0, trumpet,0.0031
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,mean,0, trumpet in the , trumpet,0,-3.4955,-5.4076,-1.9121,-0.3364,-2.0368,-1.7004,2,1, piano,1.1053
Miles Davis,instrument,Miles Davis played the,subject_last,2,9-17,answer_lens,0, trumpet in the , trumpet,0,-3.4955,-3.8313,-0.3359,-0.3364,-0.6187,-0.2823,1,0, trumpet,0.0752
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,jspace,0, trumpet in the , trumpet,0,-3.4955,-5.2219,-1.7264,-0.3364,-1.7197,-1.3834,1,0, trumpet,0.773
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,jspace_word,0, trumpet in the , trumpet,0,-3.4955,-4.7942,-1.2987,-0.3364,-1.2398,-0.9035,1,0, trumpet,0.4636
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,random,0, trumpet in the , trumpet,0,-3.4955,-3.5258,-0.0304,-0.3364,-0.2934,0.043,1,0, trumpet,0.0089
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,random,1, trumpet in the , trumpet,0,-3.4955,-3.6122,-0.1168,-0.3364,-0.4683,-0.1319,1,0, trumpet,0.0293
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,mean,0, trumpet in the , trumpet,0,-3.4955,-6.4456,-2.9502,-0.3364,-2.6899,-2.3535,3,1, piano,1.6446
Miles Davis,instrument,Miles Davis played the,subject_last,2,6-20,answer_lens,0, trumpet in the , trumpet,0,-3.4955,-4.0305,-0.535,-0.3364,-0.6949,-0.3586,1,0, trumpet,0.1182
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-13,jspace,0, trumpet in the , trumpet,0,-3.4955,-4.4992,-1.0037,-0.3364,-0.9157,-0.5794,1,0, trumpet,0.2366
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-13,jspace_word,0, trumpet in the , trumpet,0,-3.4955,-4.135,-0.6395,-0.3364,-0.6074,-0.2711,1,0, trumpet,0.0868
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-13,random,0, trumpet in the , trumpet,0,-3.4955,-3.5578,-0.0623,-0.3364,-0.3407,-0.0043,1,0, trumpet,0.0028
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-13,random,1, trumpet in the , trumpet,0,-3.4955,-3.6227,-0.1272,-0.3364,-0.4064,-0.0701,1,0, trumpet,0.0149
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-13,mean,0, trumpet in the , trumpet,0,-3.4955,-6.3526,-2.8571,-0.3364,-2.5685,-2.2321,2,1, piano,1.5419
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-13,answer_lens,0, trumpet in the , trumpet,0,-3.4955,-3.7426,-0.2471,-0.3364,-0.5495,-0.2131,1,0, trumpet,0.05
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-17,jspace,0, trumpet in the , trumpet,0,-3.4955,-4.5162,-1.0207,-0.3364,-0.8937,-0.5573,1,0, trumpet,0.2242
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-17,jspace_word,0, trumpet in the , trumpet,0,-3.4955,-4.3089,-0.8134,-0.3364,-0.8277,-0.4914,1,0, trumpet,0.1933
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-17,random,0, trumpet in the , trumpet,0,-3.4955,-3.5092,-0.0137,-0.3364,-0.3728,-0.0364,1,0, trumpet,0.0064
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-17,random,1, trumpet in the , trumpet,0,-3.4955,-3.6141,-0.1187,-0.3364,-0.4568,-0.1204,1,0, trumpet,0.0278
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-17,mean,0, trumpet in the , trumpet,0,-3.4955,-6.3775,-2.882,-0.3364,-2.5143,-2.178,2,1, piano,1.4775
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,9-17,answer_lens,0, trumpet in the , trumpet,0,-3.4955,-3.8579,-0.3625,-0.3364,-0.5968,-0.2605,1,0, trumpet,0.0681
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,6-20,jspace,0, trumpet in the , trumpet,0,-3.4955,-4.7599,-1.2645,-0.3364,-0.9722,-0.6358,1,0, trumpet,0.3133
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,6-20,jspace_word,0, trumpet in the , trumpet,0,-3.4955,-4.1654,-0.6699,-0.3364,-1.046,-0.7096,1,0, trumpet,0.3599
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,6-20,random,0, trumpet in the , trumpet,0,-3.4955,-3.7164,-0.2209,-0.3364,-0.2535,0.0828,1,0, trumpet,0.0235
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,6-20,random,1, trumpet in the , trumpet,0,-3.4955,-3.7215,-0.226,-0.3364,-0.4949,-0.1585,1,0, trumpet,0.0384
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,6-20,mean,0, trumpet in the , trumpet,0,-3.4955,-7.4206,-3.9251,-0.3364,-3.2812,-2.9449,4,1, piano,2.1557
Miles Davis,instrument,Miles Davis played the,subject_all,1 2,6-20,answer_lens,0, trumpet in the , trumpet,0,-3.4955,-4.0053,-0.5098,-0.3364,-0.6268,-0.2904,1,0, trumpet,0.0857
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-13,jspace,0, his work in the, work,1,-5.5503,-5.6731,-0.1229,-2.3598,-2.4934,-0.1335,1,0, work,0.0152
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-13,jspace_word,0, his work in the, work,1,-5.5503,-5.4283,0.122,-2.3598,-2.2614,0.0984,1,0, work,0.0086
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-13,random,0, his work in the, work,1,-5.5503,-5.506,0.0442,-2.3598,-2.3466,0.0132,1,0, work,0.0187
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-13,random,1, his work in the, work,1,-5.5503,-5.5844,-0.0342,-2.3598,-2.376,-0.0161,1,0, work,0.001
Miles Davis,famous_for,Miles Davis is famous for,subject_last,2,9-13,mean,0, his work in the, work,1,-5.5503,-5.6235,-0.0732,-2.3598,-2.6843,-0.3245,1,0, work,0.1299
