subject,relation,ablate_cond,ablate_band,ablate_positions,restore_pos,restore_pos_token,restore_pos_is_subject,restore_layer,span_logp_ablated,recovery_frac,span_logp_clean,span_logp_cond,delta_span_logp,span_lp_per_token,content_logp_cond,delta_content_logp,rank_content_under_cond,content_top1_changed,content_top1_cond,kl_first_token
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,12,-6.9688,0.1718,-2.8388,-6.2594,-3.4206,-2.938|-1.229|-1.920|-0.173,-2.9376,-1.3588,1,0, Johannesburg,0.275
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,12,-6.9688,0.4771,-2.8388,-4.9986,-2.1597,-2.578|-1.205|-1.079|-0.136,-2.5776,-0.9988,1,0, Johannesburg,0.2411
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,12,-6.9688,0.093,-2.8388,-6.5849,-3.7461,-2.984|-1.331|-2.075|-0.194,-2.9841,-1.4053,2,1, Cape,0.3611
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,12,-6.9688,-0.0113,-2.8388,-7.0157,-4.1769,-3.149|-1.279|-2.374|-0.214,-3.1491,-1.5703,2,1, Cape,0.4091
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,12,-6.9688,0.0353,-2.8388,-6.8231,-3.9843,-3.032|-1.249|-2.320|-0.221,-3.0324,-1.4536,1,0, Johannesburg,0.4277
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,12,-6.9688,0.1241,-2.8388,-6.4562,-3.6174,-2.966|-1.213|-2.069|-0.208,-2.9656,-1.3869,2,1, Cape,0.3624
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,12,-6.9688,0.1988,-2.8388,-6.1478,-3.309,-2.318|-1.242|-2.376|-0.212,-2.3178,-0.739,1,0, Johannesburg,0.185
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,13,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,13,-6.9688,0.8324,-2.8388,-3.5308,-0.692,-1.885|-1.085|-0.504|-0.057,-1.8849,-0.3061,1,0, Johannesburg,0.0947
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,13,-6.9688,0.2629,-2.8388,-5.883,-3.0441,-2.989|-1.258|-1.449|-0.186,-2.9893,-1.4105,2,1, Cape,0.3605
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,13,-6.9688,0.1573,-2.8388,-6.3192,-3.4804,-2.940|-1.230|-1.973|-0.176,-2.9401,-1.3613,1,0, Johannesburg,0.2871
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,13,-6.9688,0.4813,-2.8388,-4.9812,-2.1424,-2.642|-1.216|-1.026|-0.097,-2.6418,-1.063,1,0, Johannesburg,0.246
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,13,-6.9688,0.1011,-2.8388,-6.5512,-3.7124,-3.041|-1.291|-2.025|-0.193,-3.0413,-1.4626,2,1, Cape,0.3686
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,13,-6.9688,0.0163,-2.8388,-6.9015,-4.0627,-3.134|-1.254|-2.310|-0.203,-3.1343,-1.5555,2,1, Cape,0.4068
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,13,-6.9688,0.0276,-2.8388,-6.855,-4.0162,-3.023|-1.244|-2.365|-0.223,-3.0226,-1.4438,1,0, Johannesburg,0.429
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,13,-6.9688,0.1206,-2.8388,-6.4706,-3.6318,-2.989|-1.204|-2.067|-0.210,-2.9892,-1.4104,2,1, Cape,0.3651
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,13,-6.9688,0.1919,-2.8388,-6.1761,-3.3373,-2.342|-1.250|-2.369|-0.215,-2.3415,-0.7627,1,0, Johannesburg,0.1866
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,14,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,14,-6.9688,0.7265,-2.8388,-3.9685,-1.1296,-2.041|-1.189|-0.657|-0.081,-2.0407,-0.4619,1,0, Johannesburg,0.1104
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,14,-6.9688,0.0881,-2.8388,-6.6052,-3.7664,-3.050|-1.245|-2.102|-0.208,-3.0503,-1.4715,2,1, Cape,0.3995
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,14,-6.9688,0.155,-2.8388,-6.3288,-3.49,-2.964|-1.232|-1.962|-0.170,-2.9645,-1.3857,1,0, Johannesburg,0.2978
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,14,-6.9688,0.0794,-2.8388,-6.6409,-3.8021,-3.072|-1.302|-2.073|-0.195,-3.0716,-1.4928,2,1, Cape,0.3818
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,14,-6.9688,0.0279,-2.8388,-6.8537,-4.0149,-3.036|-1.374|-2.239|-0.204,-3.036,-1.4572,1,1, Cape,0.3817
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,14,-6.9688,0.025,-2.8388,-6.8654,-4.0266,-3.137|-1.253|-2.261|-0.215,-3.1366,-1.5578,1,0, Johannesburg,0.4243
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,14,-6.9688,0.0172,-2.8388,-6.8977,-4.0589,-3.073|-1.228|-2.373|-0.223,-3.0735,-1.4947,1,0, Johannesburg,0.4373
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,14,-6.9688,0.0797,-2.8388,-6.6397,-3.8009,-2.856|-1.275|-2.289|-0.220,-2.8556,-1.2768,2,1, Cape,0.3602
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,14,-6.9688,0.3329,-2.8388,-5.5941,-2.7553,-1.873|-1.235|-2.273|-0.213,-1.8728,-0.294,1,0, Johannesburg,0.0895
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,15,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,15,-6.9688,0.6855,-2.8388,-4.1377,-1.2989,-2.120|-1.302|-0.632|-0.084,-2.1195,-0.5407,1,0, Johannesburg,0.1237
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,15,-6.9688,0.0155,-2.8388,-6.905,-4.0662,-3.080|-1.271|-2.354|-0.200,-3.0804,-1.5016,2,1, Cape,0.4094
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,15,-6.9688,0.1283,-2.8388,-6.4389,-3.6001,-2.982|-1.224|-2.054|-0.178,-2.9825,-1.4037,1,0, Johannesburg,0.3023
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,15,-6.9688,0.0571,-2.8388,-6.733,-3.8942,-3.027|-1.287|-2.211|-0.208,-3.027,-1.4482,1,1, Cape,0.3837
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,15,-6.9688,-0.0184,-2.8388,-7.0448,-4.206,-3.089|-1.404|-2.339|-0.213,-3.0887,-1.5099,2,1, Cape,0.3924
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,15,-6.9688,0.013,-2.8388,-6.915,-4.0762,-3.131|-1.252|-2.317|-0.216,-3.1309,-1.5521,1,0, Johannesburg,0.4223
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,15,-6.9688,0.0211,-2.8388,-6.8817,-4.0429,-3.041|-1.256|-2.373|-0.212,-3.0414,-1.4626,1,0, Johannesburg,0.4247
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,15,-6.9688,0.0457,-2.8388,-6.7801,-3.9413,-2.793|-1.304|-2.449|-0.234,-2.7928,-1.214,1,1, Cape,0.3428
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,15,-6.9688,0.3365,-2.8388,-5.579,-2.7402,-1.765|-1.233|-2.371|-0.211,-1.7647,-0.1859,1,0, Johannesburg,0.0758
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,16,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,16,-6.9688,0.0066,-2.8388,-6.9416,-4.1028,-3.099|-1.277|-2.350|-0.216,-3.0988,-1.52,2,1, Cape,0.4145
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,16,-6.9688,0.0141,-2.8388,-6.9107,-4.0719,-3.082|-1.240|-2.366|-0.223,-3.0824,-1.5036,1,0, Johannesburg,0.4381
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,16,-6.9688,0.1158,-2.8388,-6.4906,-3.6518,-2.970|-1.223|-2.106|-0.192,-2.97,-1.3912,1,0, Johannesburg,0.3046
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,16,-6.9688,0.0373,-2.8388,-6.815,-3.9762,-3.026|-1.306|-2.275|-0.209,-3.0256,-1.4468,1,1, Cape,0.3842
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,16,-6.9688,-0.041,-2.8388,-7.1381,-4.2993,-3.065|-1.411|-2.448|-0.214,-3.0652,-1.4864,2,1, Cape,0.3896
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,16,-6.9688,0.0168,-2.8388,-6.8995,-4.0607,-3.122|-1.246|-2.325|-0.206,-3.1216,-1.5428,1,1, Cape,0.4241
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,16,-6.9688,0.0217,-2.8388,-6.8791,-4.0403,-3.033|-1.251|-2.371|-0.223,-3.0335,-1.4547,1,0, Johannesburg,0.4241
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,16,-6.9688,-0.0072,-2.8388,-6.9986,-4.1598,-2.896|-1.336|-2.503|-0.263,-2.8957,-1.3169,2,1, Cape,0.3645
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,16,-6.9688,0.3681,-2.8388,-5.4486,-2.6098,-1.665|-1.197|-2.376|-0.211,-1.6649,-0.0861,1,0, Johannesburg,0.0726
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,17,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,17,-6.9688,0.0196,-2.8388,-6.8879,-4.0491,-3.074|-1.278|-2.300|-0.237,-3.0739,-1.4951,2,1, Cape,0.413
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,17,-6.9688,-0.0007,-2.8388,-6.9717,-4.1329,-3.091|-1.243|-2.427|-0.211,-3.0906,-1.5118,1,0, Johannesburg,0.4396
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,17,-6.9688,0.0541,-2.8388,-6.7456,-3.9068,-3.111|-1.250|-2.202|-0.183,-3.111,-1.5322,1,0, Johannesburg,0.3667
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,17,-6.9688,0.0346,-2.8388,-6.8258,-3.987,-3.055|-1.297|-2.257|-0.217,-3.0555,-1.4767,2,1, Cape,0.3928
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,17,-6.9688,-0.0299,-2.8388,-7.0922,-4.2534,-3.057|-1.375|-2.446|-0.214,-3.0571,-1.4783,2,1, Cape,0.3951
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,17,-6.9688,0.0308,-2.8388,-6.8416,-4.0028,-3.123|-1.256|-2.255|-0.207,-3.1229,-1.5441,1,1, Cape,0.4186
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,17,-6.9688,0.0229,-2.8388,-6.8744,-4.0356,-3.035|-1.252|-2.366|-0.221,-3.0352,-1.4564,1,0, Johannesburg,0.4275
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,17,-6.9688,0.0287,-2.8388,-6.8504,-4.0115,-2.816|-1.272|-2.506|-0.256,-2.8159,-1.2371,1,1, Cape,0.3407
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,17,-6.9688,0.4377,-2.8388,-5.1613,-2.3225,-1.456|-1.197|-2.311|-0.197,-1.4564,0.1224,1,0, Johannesburg,0.074
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,18,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,18,-6.9688,0.0126,-2.8388,-6.9168,-4.078,-3.032|-1.271|-2.392|-0.222,-3.0317,-1.4529,1,1, Cape,0.4298
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,18,-6.9688,0.0012,-2.8388,-6.9641,-4.1252,-3.092|-1.229|-2.420|-0.224,-3.092,-1.5133,2,1, Cape,0.439
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,18,-6.9688,0.0261,-2.8388,-6.8612,-4.0224,-3.175|-1.238|-2.258|-0.191,-3.1746,-1.5958,1,0, Johannesburg,0.382
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,18,-6.9688,0.0185,-2.8388,-6.8926,-4.0538,-3.077|-1.296|-2.306|-0.213,-3.077,-1.4982,1,0, Johannesburg,0.4388
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,18,-6.9688,-0.042,-2.8388,-7.1423,-4.3035,-3.140|-1.410|-2.383|-0.210,-3.1402,-1.5614,2,1, Cape,0.4181
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,18,-6.9688,0.0158,-2.8388,-6.9034,-4.0646,-3.140|-1.224|-2.328|-0.212,-3.1404,-1.5616,1,1, Cape,0.4232
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,18,-6.9688,0.0192,-2.8388,-6.8894,-4.0506,-3.045|-1.252|-2.377|-0.215,-3.045,-1.4662,1,0, Johannesburg,0.4316
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,18,-6.9688,-0.0203,-2.8388,-7.0528,-4.214,-2.960|-1.338|-2.502|-0.253,-2.96,-1.3812,2,1, Cape,0.4014
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,18,-6.9688,0.4665,-2.8388,-5.0421,-2.2033,-1.348|-1.220|-2.268|-0.207,-1.3478,0.231,1,0, Johannesburg,0.0615
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,19,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,19,-6.9688,-0.0076,-2.8388,-7.0001,-4.1613,-3.076|-1.272|-2.429|-0.224,-3.0755,-1.4967,1,1, Cape,0.4363
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,19,-6.9688,-0.0209,-2.8388,-7.0553,-4.2165,-3.146|-1.248|-2.427|-0.234,-3.1463,-1.5675,2,1, Cape,0.4513
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,19,-6.9688,0.0217,-2.8388,-6.8791,-4.0403,-3.138|-1.238|-2.291|-0.212,-3.1383,-1.5595,1,0, Johannesburg,0.3984
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,19,-6.9688,0.0019,-2.8388,-6.9611,-4.1223,-3.088|-1.302|-2.357|-0.214,-3.0875,-1.5087,1,0, Johannesburg,0.4385
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,19,-6.9688,-0.0285,-2.8388,-7.0866,-4.2478,-3.088|-1.387|-2.385|-0.226,-3.0884,-1.5096,1,0, Johannesburg,0.4356
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,19,-6.9688,0.007,-2.8388,-6.9401,-4.1013,-3.140|-1.256|-2.327|-0.218,-3.1395,-1.5607,2,1, Cape,0.429
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,19,-6.9688,0.0236,-2.8388,-6.8713,-4.0325,-3.043|-1.239|-2.372|-0.217,-3.0434,-1.4646,1,0, Johannesburg,0.4307
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,19,-6.9688,0.004,-2.8388,-6.9523,-4.1135,-2.899|-1.294|-2.503|-0.256,-2.899,-1.3202,1,1, Cape,0.3767
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,19,-6.9688,0.4212,-2.8388,-5.2295,-2.3906,-1.493|-1.220|-2.321|-0.195,-1.4926,0.0862,1,0, Johannesburg,0.0433
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,20,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,20,-6.9688,-0.0015,-2.8388,-6.9752,-4.1364,-3.089|-1.249|-2.414|-0.224,-3.0892,-1.5104,1,1, Cape,0.4404
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,20,-6.9688,-0.0148,-2.8388,-7.0298,-4.191,-3.157|-1.236|-2.424|-0.213,-3.1571,-1.5783,1,1, Cape,0.4511
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,20,-6.9688,0.0029,-2.8388,-6.9567,-4.1179,-3.257|-1.249|-2.253|-0.198,-3.2569,-1.6781,1,1, Port,0.4248
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,20,-6.9688,0.0171,-2.8388,-6.8982,-4.0594,-3.078|-1.257|-2.351|-0.212,-3.078,-1.4992,1,0, Johannesburg,0.436
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,20,-6.9688,-0.0481,-2.8388,-7.1674,-4.3286,-3.125|-1.346|-2.475|-0.222,-3.1245,-1.5457,1,1, Cape,0.443
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,20,-6.9688,0.0133,-2.8388,-6.9139,-4.075,-3.128|-1.259|-2.317|-0.210,-3.1275,-1.5487,2,1, Cape,0.4256
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,20,-6.9688,0.0054,-2.8388,-6.9465,-4.1077,-3.107|-1.239|-2.373|-0.228,-3.1067,-1.5279,1,1, Cape,0.4399
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,20,-6.9688,-0.0321,-2.8388,-7.1012,-4.2624,-3.005|-1.333|-2.518|-0.246,-3.0049,-1.4261,1,0, Johannesburg,0.4267
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,20,-6.9688,0.4355,-2.8388,-5.1701,-2.3313,-1.345|-1.244|-2.366|-0.215,-1.3448,0.234,1,0, Johannesburg,0.0501
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,21,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,21,-6.9688,0.0021,-2.8388,-6.9602,-4.1214,-3.089|-1.232|-2.417|-0.221,-3.089,-1.5102,1,1, Cape,0.4414
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,21,-6.9688,0.0019,-2.8388,-6.9608,-4.122,-3.086|-1.232|-2.423|-0.220,-3.0865,-1.5077,1,0, Johannesburg,0.4372
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,21,-6.9688,-0.0138,-2.8388,-7.0258,-4.187,-3.155|-1.234|-2.416|-0.221,-3.1552,-1.5764,1,1, Cape,0.4577
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,21,-6.9688,-0.013,-2.8388,-7.0227,-4.1839,-3.126|-1.255|-2.413|-0.229,-3.1256,-1.5468,1,1, Cape,0.4446
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,21,-6.9688,-0.0486,-2.8388,-7.1696,-4.3308,-3.118|-1.341|-2.477|-0.234,-3.1181,-1.5393,1,1, Cape,0.4408
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,21,-6.9688,-0.0017,-2.8388,-6.9758,-4.137,-3.124|-1.255|-2.368|-0.228,-3.1244,-1.5456,1,1, Cape,0.4257
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,21,-6.9688,0.0087,-2.8388,-6.933,-4.0942,-3.102|-1.233|-2.370|-0.228,-3.1022,-1.5234,1,1, Cape,0.4358
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,21,-6.9688,-0.0364,-2.8388,-7.1191,-4.2803,-3.013|-1.332|-2.515|-0.260,-3.0127,-1.4339,2,1, Cape,0.4058
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,21,-6.9688,0.3819,-2.8388,-5.3914,-2.5526,-1.561|-1.247|-2.368|-0.215,-1.5614,0.0174,1,0, Johannesburg,0.0133
Nelson Mandela,birth_city,name_lens,6-8,subject_all,0,<|startoftext|>,0,22,-6.9688,0.0,-2.8388,-6.9688,-4.13,-3.087|-1.239|-2.421|-0.221,-3.0874,-1.5086,1,1, Cape,0.4392
Nelson Mandela,birth_city,name_lens,6-8,subject_all,1,Nel,1,22,-6.9688,-0.0059,-2.8388,-6.9933,-4.1545,-3.081|-1.274|-2.417|-0.222,-3.0808,-1.502,1,1, Cape,0.4401
Nelson Mandela,birth_city,name_lens,6-8,subject_all,2,son,1,22,-6.9688,-0.0107,-2.8388,-7.0132,-4.1743,-3.137|-1.233|-2.423|-0.220,-3.1368,-1.558,1,1, Cape,0.4485
Nelson Mandela,birth_city,name_lens,6-8,subject_all,3, Mandela,1,22,-6.9688,-0.0005,-2.8388,-6.9708,-4.132,-3.098|-1.235|-2.418|-0.219,-3.0985,-1.5197,1,1, Cape,0.4495
Nelson Mandela,birth_city,name_lens,6-8,subject_all,4, was,0,22,-6.9688,-0.0081,-2.8388,-7.0022,-4.1634,-3.089|-1.261|-2.424|-0.228,-3.0889,-1.5101,1,1, Cape,0.4384
Nelson Mandela,birth_city,name_lens,6-8,subject_all,5, born,0,22,-6.9688,0.0019,-2.8388,-6.9611,-4.1223,-3.062|-1.256|-2.409|-0.234,-3.0619,-1.4831,1,0, Johannesburg,0.4398
Nelson Mandela,birth_city,name_lens,6-8,subject_all,6, in,0,22,-6.9688,0.0038,-2.8388,-6.953,-4.1142,-3.122|-1.241|-2.368|-0.222,-3.1216,-1.5428,1,1, Cape,0.4263
Nelson Mandela,birth_city,name_lens,6-8,subject_all,7, the,0,22,-6.9688,0.0069,-2.8388,-6.9403,-4.1015,-3.105|-1.243|-2.375|-0.217,-3.1051,-1.5263,1,1, Cape,0.4373
Nelson Mandela,birth_city,name_lens,6-8,subject_all,8, city,0,22,-6.9688,0.001,-2.8388,-6.9646,-4.1257,-2.981|-1.284|-2.457|-0.242,-2.9809,-1.4022,1,0, Johannesburg,0.4224
Nelson Mandela,birth_city,name_lens,6-8,subject_all,9, of,0,22,-6.9688,0.3829,-2.8388,-5.3874,-2.5486,-1.572|-1.233|-2.370|-0.213,-1.5715,0.0073,1,0, Johannesburg,0.0028
Nelson Mandela,birth_year,name_lens,6-8,subject_all,-1,,,-1,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,0,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,1,Nel,1,0,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,2,son,1,0,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,3, Mandela,1,0,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,4, was,0,0,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,5, born,0,0,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,6, in,0,0,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,7, the,0,0,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,8, year,0,0,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,0,<|startoftext|>,0,1,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,1,Nel,1,1,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,2,son,1,1,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,3, Mandela,1,1,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,4, was,0,1,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,5, born,0,1,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
Nelson Mandela,birth_year,name_lens,6-8,subject_all,6, in,0,1,-4.1086,0.0,-1.6783,-4.1086,-2.4303,-1.394|-0.361|-0.532|-1.820,-0.3615,-0.2364,1,0,191,0.8212
